# x [mm], Bz [mT]
0.000000000000000000e+00,-6.074196606744067251e-02,-1.552857392501713896e-01
2.267716535433070835e+00,-1.234789147788470931e-01,-1.472792074884308189e-01
4.535433070866141669e+00,-2.101339889994640886e-01,-1.359102240004826934e-01
6.803149606299212060e+00,-3.312523441634359078e-01,-1.020429189382493773e-01
9.070866141732283339e+00,-4.279450574111873240e-01,-8.136178475464526938e-02
1.133858267716535373e+01,-5.002102876522974695e-01,-7.386798618151753371e-02
1.360629921259842412e+01,-5.480463480475054050e-01,-7.956268812826840231e-02
1.587401574803149629e+01,-7.235612031093678898e-01,-5.526387242693190510e-02
1.814173228346456668e+01,-8.104253292778564877e-01,-4.825426147717017805e-02
2.040944881889763352e+01,-8.981911659236886392e-01,-4.214536576844168936e-02
2.267716535433070746e+01,-9.868588404461980934e-01,-3.693727718991923065e-02
2.494488188976377785e+01,-1.003428816172894367e+00,-7.147723098090104366e-02
2.721259842519684824e+01,-1.111653905616721394e+00,-4.682957649731023242e-02
2.948031496062991508e+01,-1.159719185016269138e+00,-4.183269365249485394e-02
3.174803149606299257e+01,-1.204584339015110972e+00,-3.682047425810478641e-02
3.401574803149605941e+01,-1.248596704124555590e+00,-3.267131336031008776e-02
3.628346456692913335e+01,-1.288178842516752631e+00,-2.652978980885995625e-02
3.855118110236220019e+01,-1.347907072123068373e+00,-2.737512357594084136e-02
4.081889763779526703e+01,-1.379197740429971342e+00,-2.534139670604605016e-02
4.308661417322834097e+01,-1.405539177929149286e+00,-2.101869850784869251e-02
4.535433070866141492e+01,-1.487906392029523905e+00,2.362272469675499864e-02
4.762204724409448175e+01,-1.491214203955303352e+00,2.568295500064050885e-02
4.988976377952755570e+01,-1.471008084764313883e+00,4.232718229727070597e-02
5.215748031496062964e+01,-1.465715397228080530e+00,1.502160149831009532e-02
5.442519685039369648e+01,-1.470405788481750076e+00,2.704988230658586165e-02
5.669291338582676332e+01,-1.472472642150835176e+00,3.987744425284538846e-02
5.896062992125983016e+01,-1.471915973228916430e+00,5.350434065834583364e-02
6.122834645669291120e+01,-1.468737830373107789e+00,6.793062482932282764e-02
